THW in Niedersachsen		
		
	E-Gabelstapler	
>>> Fachgruppe Schwere Bergung Typ A		
Heros Wardenburg 38/43	LKW Lbw	
>>> Fachgruppe Ortung Typ C		
Heros Wardenburg 46/25	MTW FGr	VW T6, Neufahrzeug 12/2021
Heros Wardenburg 46/31	MLW I	
>>> Fachgruppe Infrastruktur		
Heros Wardenburg 31/25	MTW FGr	VW T6, Neufahrzeug 12/2020
Heros Wardenburg 31/43	LKW Lbw	Neufahrzeug 07/2020
>>> OV Stab		
Heros Wardenburg 86/21	PKW	
Heros Wardenburg 86/25	MTW-OV	
Heros Wardenburg 86/81	MzB	
Anhänger Lichtmast		
		
		
Regionalstelle Verden mit den Ortsverbänden:		
		
Achim (ZTr, B, W, N, SB(B))	Justus-von-Liebig-Straße 5	28832 Achim
>>> 1. Technischer Zug:		
Heros Achim 21/10	MTW Zugtrupp	Neufahrzeug 12/2021
Heros Achim 22/51	GKW 1	
	1 Anh EGS/ ASH 7t	
>>> Fachgruppe N		
Heros Achim 24/55	MzGW	
>>> Fachgruppe Schwere Bergung		
Heros Achim 39/43	LKW LBW	Neufahrzeug 2020
>>> Fachgruppe Wassergefahren		
Heros Achim 36/46	LKW LKr	
Heros Achim 36/81	MzAB I	
Heros Achim 36/82	MzAB II	
	Mehrzweckboot	
	Schlauchboot	
>>> OV Stab		
Heros Achim 75/25	MTW ESS	
Heros Achim 86/21	PKW OV	
Heros Achim 86/25	MTW OV	
	1 SEA	
	2 Anh MzAB	
	1 Anh MzB	
	1 Anh 0,75t	
		
Bassum (ZTr, B, N, R(B))	Industriestraße 3	27221 Bassum
>>> 1. Technischer Zug		
Heros Bassum 21/10	MTW Zugtrupp	
Heros Bassum 22/51	GKW 1	
>>> Fachgruppe N		
Heros Bassum 24/55	MzGW	Neufahrzeug 10/2021
	Anhänger Schlauchboot	
Heros Bassum 24/53	GKW 2	a.D.?
>>> Fachgruppe Räumen		
Heros Bassum 41/72	BRmG Radlader	Neufahrzeug 01/2021
Heros Bassum 41/65	WLF	
	1 Anh Tieflader	
	1 Anh Druckluftkompressor	
	Abrollbehälter Löschwasserlogistik	
>>> OV-Stab		
Heros Bassum 86/25	MTW OV	
	1 NEA 30 kVA	
		
Celle (ZTr, B, N, Log)	Im Werder 3	29221 Celle
>>> 1. Technischer Zug		
Heros Celle 21/10	MTW Zugtrupp	
Heros Celle 22/51	GKW 1	
	1 Anhänger ASH	
	1 Anhänger EGS	
>>> Fachgruppe N		
Heros Celle 24/34	MLW4	
	1 NEA 20 kVA Lichtmast	
	1 NEA 60 kVA	
>> Fachzug Logistik		
>>>>> Zugtrupp Fachgruppe Logistik		
Heros Celle 61/25	MTW	
>>> Fachgruppe Logistik Materialwirtschaft		
>>>>> Trupp Logistik Materialerhaltung		
Heros Celle 63/25	MTW-Fgr	
Heros Celle 63/32	MLW 2	
Heros Celle 63/63	LKW Kipper-Kran	
	Multifunktionsanhänger	
	Werkstattcontainer	
>>>>> Trupp Logistik Verbrauchsgüter		
	Fahrzeuge unbekannt	
>>> Fachgruppe Logistik Verpflegung		
Heros Celle 64/35	MLW 5	
Heros Celle 64/43	LKW Lbw	
	1 FKH	
>>> OV-Stab		
Heros Celle 86/21	PKW	
Heros Celle 86/25	MTW OV	
Heros Celle 86/43	LKW Lbw	
	2 Anhänger PKW	
	2 Wechselbrücken	
Heros Celle 84/21	PKW Landessprecher	
	1 Anhänger Bekleidung	
		
Fallingbostel-Walsrode (ZTr, B, N)	Benzen 36	29664 Walsrode
>>> 1. Technischer Zug		
Heros Falling 21/10	MTW Zugtrupp	
Heros Falling 22/51	GKW 1	
	Anhänger Plane	
>>> Fachgruppe N		
Heros Falling 24/34	MLW 4	
	1 Anh NEA 60 kVA	
	1 Anh MzB	
>>> OV-Stab		
Heros Falling 86/25	MTW OV	
	1 Anh 9t	
	1 Gabelstapler	
		
Hoya (ZTr, B, N, R(A), FK)	Hasseler Steinweg 7a	27318 Hoya
>>> 1. Technischer Zug		
Heros Hoya 21/10	MTW Zugtrupp	
Heros Hoya 22/51	GKW 1	
	Anhänger	
>>> Fachgruppe N		
Heros Hoya 24/54	MzKW	
	1 Anh NEA 50 kVA	
>>> Fachgruppe Räumen		
Heros Hoya 41/63	LKW-K Lkr	
Heros Hoya 41/71	BrmG B	
	Anhänger Tieflader	
>> Fachzug Führung und Kommunikation		
>>>>> Zugtrupp		
Heros Hoya 16/11	FüKW	
>>> Fachgruppe Führungsunterstützung		
Heros Hoya 16/12	FüKomKW	
	Anhänger FüLa	
>>> Fachgruppe Kommunikation		
Heros Hoya 16/15	FmKW	
Heros Hoya 16/25	MTW-Fgr	
>>> OV-Stab + örtliche Gefahrenabwehr		
Heros Hoya 86/25	MTW OV	Neufahrzeug 12/2021 
Heros Hoya 86/69	MLW ÖGA	
	1 Anh MZB	
	1 Anh Pumpe	
	1 Gabelstapler	
	weitere Anhänger	
		
Nienburg (ZTr, B, N)	Ziegelkampstraße 49	31582 Nienburg
>>> 1. Technischer Zug		
Heros Nienburg 21/10	MTW Zugtrupp	
Heros Nienburg 22/51	GKW 1	
>>> Fachgruppe N		
Heros Nienburg 24/53	GKW 2	
	1 SEA 50 kVA	
	Boot?	
>>> OV-Stab		
Heros Nienburg 86/25	MTW OV	
	1 Anh 5t	
		
Soltau (ZTr, B, N, I)	Am Kahlberg 11	29614 Soltau
>>> 1. Technischer Zug		
Heros Soltau 21/10	MTW Zugtrupp	
Heros Soltau 22/51	GKW 1	
>>> Fachgruppe N		
Heros Soltau 25/54	MzKW	
	1 NEA 135 kVA	
>>> Fachgruppe Infrastruktur		
Heros Soltau 31/25	MTW FGr	
Heros Soltau 31/32	MLW 2	
Heros Soltau 31/34	MLW 4	
>>> OV-Stab		
Heros Soltau 86/21	PKW	
Heros Soltau 86/25	MTW OV	
Heros Soltau 86/36	MLW OV	
Heros Soltau 86/86	Schlauchboot	
	1 SEA 30 kVA	
		
Sulingen (ZTr, B, N, O(A), SB(A))	Diepholzer Str. 53	27232 Sulingen
		https://www.thw-sulingen.de/unser-thw-ortsverband/organisationseinheiten/fahrzeuge/
>>> 1. Technischer Zug		
Heros Sulingen 21/10	MTW Zugtrupp	
Heros Sulingen 22/51	GKW 1	
	Anhänger EGS	
>>> Fachgruppe N		
Heros Sulingen 24/34	MLW 4	
	1 NEA 60 kVA	
>>> Fachgruppe Ortung (A)		
Heros Sulingen 44/24	MTW Ortung	
	Anhänger Hund	
>>> Fachgruppe Schwere Bergung (A)		
Heros Sulingen 25/54	MzKW	müsste mittlerweile 38/54 sein
>>> OV-Stab		
Heros Sulingen 86/22	PKW	
Heros Sulingen 86/31	MLW 1	Jugendgruppe
Heros Sulingen 86/77	ATV	
	1 Anh 2t	
		
Syke (ZTr, B, N)	Barrier Straße 46	28857 Syke
>>> 1. Technischer Zug		
Heros Syke 21/10	MTW Zugtrupp	
Heros Syke 22/51	GKW 1	
	Anhänger Plane 5t	
>>> Fachgruppe N		
Heros Syke 24/54	MzKW	
	NEA 50 kVA LiMa	
	SEA 20 kVA LiMa	
