Freiwillige Feuerwehr Landkreis Rotenburg		
		
Kreisfeuerwehr		
Florian Rotenburg 35-43-21	LF 8	Bj. 1997, neues HLF10 in Beschaffung bis 2022
		
Ortsfeuerwehr Vahlde	Dorfstraße 12	27389 Fintel, Neubau in Planung
Florian Rotenburg 35-40-23	TSF	Bj. 1992, neues TSF-W nach Neubau zu beschaffen
		
Ortsfeuerwehr Lauenbrück	Schwarzer Weg 12	27389 Lauenbrück
Florian Rotenburg 35-17-31	MTW	Bj. 2009, i.D. 2012
Florian Rotenburg 35-21-31	TLF 16/24	
Florian Rotenburg 35-43-31	LF 8	Bj. 1989, neues HLF10 in Beschaffung bis 2022
Florian Rotenburg 35-51-31	RW	Kreis
		
Ortsfeuerwehr Helvesiek	Im Dorfe 15	27389 Fintel, Neubau an der K212 südlich der Sportplätze
Florian Rotenburg 35-40-33	TSF	Bj. 1985, neues TSF-W in Beschaffung bis 2022
		
Ortsfeuerwehr Stemmen	Mühlenstraße 11	27389 Stemmen, evtl. Neubau in Planung
Florian Rotenburg 35-43-34	LF 8	Bj. 1986, neues TSF-W in Beschaffung bis 2022
		
Freiwillige Feuerwehr Samtgemeinde Sottrum		
Ortsfeuerwehr Sottrum	Am Bullenworth 10	27367 Sottrum
Florian Rotenburg 36-19-21	ELW 1	
Florian Rotenburg 36-23-21	TLF 16/25	2.900l
Florian Rotenburg 36-47-21	LF 20/16	
Florian Rotenburg 36-51-21	RW 1 / GW-G 1	
Florian Rotenburg 36-69-21	GW-N	
		
Ortsfeuerwehr Bötersen	Alter Kirchweg 1	27367 Bötersen
Florian Rotenburg 36-21-23	TLF 16-24 Tr.	2.400l
Florian Rotenburg 36-45-23	LF 10/6	1.000l
		
Ortsfeuerwehr Clüversborstel	An der Burg 3	27367 Sottrum
Florian Rotenburg 36-40-24	TSF	
		
Ortsfeuerwehr Hassendorf	Hassendorfer Kirchweg 6	27367 Hassendorf
Florian Rotenburg 36-43-25	LF 8	
Florian Rotenburg 36-20-25	TLF 8/18	2.400l Wasser, Bj. 1988
		neues MLF geplant
		
Ortsfeuerwehr Stuckenborstel	Reeßumer Straße 5	27367 Sottrum
Florian Rotenburg 36-20-28	TLF 8/18	2.400l Wasser, Bj. 1978
Florian Rotenburg 36-40-28	TSF	Bj. 1999
		neues MLF geplant
		
Ortsfeuerwehr Ahausen	Am Schüzenholz 6	27367 Ahausen
Florian Rotenburg 36-21-31	TLF 8s	2.400l Wasser, Bj. 1977, Ersatz TLF 3000 geplant
Florian Rotenburg 36-45-31	LF 10/6	1.000l Wasser, Bj. 2009
		
Ortsfeuerwehr Hellwege	Dorfstraße 8	27367 Hellwege
Florian Rotenburg 36-43-34	LF 8	Bj. 1993
Florian Rotenburg 36-21-34	TLF 2000	2.400l Wasser, Bj. 2017
	Schlauchanhänger	
		
Ortsfeuerwehr Stapel	Stapeler Dorfstraße 3	27367 Sottrum
Florian Rotenburg 36-41-36	TSF-W	
		
Ortsfeuerwehr Horstedt	Unter den Eichen	27367 Horstedt
Florian Rotenburg 36-21-41	TLF 8s	2.500l, Bj. 1976m Ersatz TLF 3000 geplant
Florian Rotenburg 36-45-41	LF 10/6	1.000l, Bj. 2009
		
Ortsfeuerwehr Winkeldorf	Ottersberger Weg 6	27367 Sottrum
Florian Rotenburg 36-40-46	TSF	
		
Ortsfeuerwehr Höperhöfen	Höperhöfen 51	27367 Sottrum
Florian Rotenburg 36-40-xx	TSF	Bj. 2001
		
Ortsfeuerwehr Schleeßel	Mulmshorner Weg 6	27367 Sottrum
Florian Rotenburg 36-40-xx	TSF	Bj. 2008
		
Ortsfeuerwehr Taaken	Am Eichhof 2	27367 Sottrum
Florian Rotenburg 36-40-xx	TSF	Bj. 2003
	FwA-Schlauch	300m B
		
Ortsfeuerwehr Reeßum	Schlippenmoorweg 6	27367 Sottrum
Florian Rotenburg 36-40-xx	TSF	Bj. 2011
		
Ortsfeuerwehr Eversen	Dorfstraße 20	27367 Eversen
Florian Rotenburg 36-40-xx	TSF	Bj. 2009
